Sample strata for sampling errors,Household sample weight (6 decimals),Stratification used in sample design,Province,Number of household members,Type of place of residence,Electricity,Radio,Mobile telephone,Television,Refrigerator,Computer,Washing machine,Air conditioner,Generator,Microwave,Wealth index combined,Wealth index factor score combined (5 decimals),Wealth index for urban/rural,Wealth index factor score for urban/rural (5 decimals),Energy Use,Energy Use Elasticity
9,1557091,9,5,7,1,0,1,1,0,0,0,0,0,0,0,4,38695,2,-51246,0.0,0.0
9,1557091,9,5,6,1,1,1,1,1,1,0,0,0,0,0,4,101973,3,19363,1874.0,2163.55758784584
9,1557091,9,5,9,1,1,0,0,1,0,0,0,0,0,0,4,50814,2,-37723,176.0,110.75990799069262
9,1557091,9,5,2,1,1,0,1,1,0,0,0,0,0,0,4,81355,3,-3644,184.0,177.41141937582802
9,1557091,9,5,1,1,1,1,1,1,0,0,0,0,0,0,5,150523,4,73539,200.0,344.52513677068407
9,1557091,9,5,6,1,1,0,1,1,1,0,0,0,0,0,4,104452,3,22130,1858.0,2186.110283185268
9,1557091,9,5,4,1,1,0,1,1,0,0,0,0,0,0,4,80729,3,-4342,184.0,176.14939158338237
9,1557091,9,5,3,1,1,1,1,1,1,0,0,0,0,0,4,102237,3,19658,1874.0,2167.969067906498
1,997875,1,1,6,1,0,1,1,1,0,0,0,0,0,0,4,54907,2,-33156,0.0,0.0
1,997875,1,1,5,1,0,0,1,0,0,0,0,0,0,0,4,40559,2,-49167,0.0,0.0
1,997875,1,1,2,1,0,1,1,0,0,0,0,0,0,0,4,50550,2,-38018,0.0,0.0
1,997875,1,1,5,1,1,1,0,0,0,0,0,0,0,0,4,43546,2,-45834,6.0,2.9526048979670385
1,997875,1,1,5,1,0,1,1,0,0,0,0,0,0,0,4,44282,2,-45012,0.0,0.0
1,997875,1,1,4,1,1,1,1,1,0,0,0,0,0,0,4,80041,3,-5110,200.0,189.95739065124363
1,997875,1,1,5,1,0,0,1,1,0,0,0,0,0,0,4,32011,2,-58705,0.0,0.0
1,997875,1,1,4,1,0,1,1,0,0,0,0,0,0,0,4,43233,2,-46183,0.0,0.0
1,997875,1,1,6,1,1,0,1,1,0,0,0,0,0,0,4,98536,3,15528,184.0,212.07559822506656
1,997875,1,1,3,1,0,0,1,0,0,0,0,0,0,0,3,-20781,1,-117614,0.0,0.0
1,997875,1,1,5,1,0,0,1,0,0,0,0,0,0,0,3,-43094,1,-142513,0.0,0.0
1,997875,1,1,1,1,1,0,1,0,0,0,0,0,0,0,4,44035,2,-45288,6.0,2.9889071566769476
1,997875,1,1,6,1,1,1,1,1,1,0,0,0,0,0,5,108537,3,26689,1874.0,2273.111835047132
1,997875,1,1,3,1,1,0,1,0,0,0,0,0,0,0,4,38161,2,-51842,6.0,2.553147076851403
1,997875,1,1,4,1,1,1,1,1,0,0,0,0,0,0,4,95309,3,11928,200.0,223.4419264798368
1,997875,1,1,2,1,1,0,1,0,0,0,0,0,0,0,4,29934,2,-61023,6.0,1.9427239317677394
1,997875,1,1,1,1,1,1,1,0,1,0,0,0,0,0,5,110788,3,29200,1794.0,2212.0209118202024
1,997875,1,1,2,1,0,0,1,0,0,0,0,0,0,0,4,43092,2,-46340,0.0,0.0
1,997875,1,1,3,1,1,0,1,1,0,0,0,0,0,0,4,50126,2,-38491,184.0,114.40585707875863
1,997875,1,1,5,1,1,1,1,1,0,0,0,0,0,0,4,105174,3,22935,200.0,245.07382493419328
1,997875,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,-35612,1,-134164,0.0,0.0
1,997875,1,1,6,1,1,1,1,1,1,0,0,0,0,0,5,112223,3,30802,1874.0,2334.618335011494
1,997875,1,1,3,1,1,1,1,1,1,0,0,0,0,0,5,114862,3,33746,1874.0,2378.6434105998924
1,997875,1,1,8,1,1,1,1,1,1,0,0,0,0,0,5,106278,3,24167,1874.0,2235.39741907093
1,997875,1,1,1,1,0,1,1,0,0,0,0,0,0,0,3,-11074,1,-106782,0.0,0.0
7,786839,7,4,3,1,1,1,1,0,0,0,0,0,0,0,4,70775,2,-15450,8.0,6.630354341714033
7,786839,7,4,8,1,1,1,1,1,1,0,0,0,0,0,5,122724,4,42519,1874.0,2509.8363413529555
7,786839,7,4,4,1,1,1,1,1,1,0,0,0,0,1,5,135616,4,56905,1974.0,2870.376152902977
7,786839,7,4,6,1,1,1,1,1,1,1,0,0,0,0,5,137120,4,58583,1874.0,2750.0601233679104
7,786839,7,4,5,1,1,0,1,1,0,0,0,0,0,0,4,73703,2,-12182,184.0,161.97417970261716
7,786839,7,4,5,1,1,1,1,1,1,1,0,0,0,0,5,173899,5,99624,1874.0,3363.7942019084835
7,786839,7,4,7,1,1,1,1,1,1,1,0,0,0,1,5,176247,5,102244,1974.0,3584.562927289553
7,786839,7,4,11,1,1,1,1,1,1,0,0,0,0,0,5,151500,4,74630,1874.0,2990.0296844980135
7,786839,7,4,8,1,1,1,1,0,1,0,0,0,0,0,4,93813,3,10258,1794.0,1940.8513189538232
7,786839,7,4,7,1,1,1,1,1,1,0,0,0,0,0,5,125464,4,45576,1874.0,2555.5512381171307
7,786839,7,4,7,1,1,1,0,1,1,0,0,0,0,0,4,99335,3,16420,1866.0,2110.4992381819857
7,786839,7,4,9,1,1,1,1,1,1,1,0,0,0,0,5,167340,5,92304,1874.0,3254.329679725374
7,786839,7,4,6,1,1,1,1,1,1,0,0,0,0,0,5,158968,4,82963,1874.0,3114.642780584332
7,786839,7,4,2,1,1,1,1,1,0,0,0,0,0,0,4,45853,2,-43259,200.0,114.98371079885472
7,786839,7,4,12,1,1,1,1,1,1,1,0,0,0,0,5,132332,4,53241,1874.0,2670.1749488457554
7,786839,7,4,3,1,1,1,1,1,1,0,0,0,0,0,5,188645,5,116078,1874.0,3609.8501101053253
7,786839,7,4,6,1,1,1,1,1,1,0,0,0,0,0,5,126554,4,46793,1874.0,2573.7504626385576
7,786839,7,4,11,1,1,1,1,1,1,1,0,0,0,0,5,163025,4,87490,1874.0,3182.3403068033126
7,786839,7,4,12,1,0,1,1,1,0,0,0,0,0,0,4,44602,2,-44656,0.0,0.0
7,786839,7,4,4,1,1,1,1,1,1,0,0,0,0,0,5,111037,3,29478,1874.0,2314.8190143324728
7,786839,7,4,6,1,1,1,1,1,1,0,0,0,0,0,5,132110,4,52992,1874.0,2666.451360591166
7,786839,7,4,2,1,1,1,1,1,1,0,0,0,0,0,5,171485,5,96931,1874.0,3323.522622914069
7,786839,7,4,11,1,1,0,1,1,1,0,0,0,0,1,5,139029,4,60713,1958.0,2906.608689670813
7,786839,7,4,4,1,1,1,1,1,1,0,0,0,0,0,4,92425,3,8709,1874.0,2004.2358638924454
7,786839,7,4,3,1,1,1,1,1,0,0,0,1,0,0,5,111849,3,30384,3406.0,3960.8556742807855
7,539415,7,4,4,1,0,0,1,1,0,1,0,0,0,0,4,58547,2,-29095,0.0,0.0
7,539415,7,4,3,1,0,0,1,0,0,0,0,0,0,0,3,3641,1,-90362,0.0,0.0
7,539415,7,4,8,1,1,1,1,1,1,1,0,0,0,0,5,123905,4,43837,1874.0,2529.5459370137937
7,539415,7,4,2,1,0,0,1,0,0,0,0,0,0,0,4,38619,2,-51331,0.0,0.0
7,539415,7,4,4,1,0,0,1,0,0,0,0,0,0,0,4,22154,1,-69704,0.0,0.0
7,539415,7,4,4,1,0,0,1,0,0,0,0,0,0,0,3,-4464,1,-99407,0.0,0.0
7,539415,7,4,6,1,0,1,1,0,0,0,0,0,0,0,4,24924,1,-66614,0.0,0.0
7,539415,7,4,5,1,0,0,1,0,0,0,0,0,0,0,4,29119,1,-61933,0.0,0.0
7,539415,7,4,4,1,1,1,1,1,1,0,0,0,0,0,4,77593,2,-7841,1874.0,1756.7443554046774
7,539415,7,4,5,1,0,1,0,0,0,0,0,0,0,0,3,-1028,1,-95573,0.0,0.0
7,539415,7,4,5,1,0,0,0,0,0,0,0,0,0,0,3,-27929,1,-125591,0.0,0.0
7,539415,7,4,6,1,0,0,1,0,0,0,0,0,0,0,3,-14724,1,-110855,0.0,0.0
7,539415,7,4,6,1,1,1,1,1,1,0,0,0,0,1,5,183146,5,109942,1974.0,3705.8229857210986
7,539415,7,4,7,1,0,1,1,0,0,0,0,0,0,0,3,-13505,1,-109495,0.0,0.0
7,539415,7,4,8,1,1,1,1,0,0,0,0,0,0,0,4,82102,3,-2810,8.0,7.750892925580351
7,539415,7,4,4,1,0,0,1,0,0,0,0,0,0,0,4,30465,2,-60430,0.0,0.0
7,539415,7,4,4,1,1,1,1,1,0,0,0,0,0,0,4,76325,2,-9256,200.0,181.80931660820175
7,539415,7,4,7,1,0,0,1,0,0,0,0,0,0,0,2,-62052,1,-163667,0.0,0.0
7,539415,7,4,6,1,1,1,1,1,1,0,0,0,0,0,4,83556,3,-1188,1874.0,1856.2344463997904
7,539415,7,4,4,1,0,0,1,0,0,0,0,0,0,0,4,32095,2,-58612,0.0,0.0
7,539415,7,4,10,1,1,1,1,1,0,0,0,0,0,0,4,56295,2,-31607,200.0,137.88321845672348
7,539415,7,4,3,1,0,0,1,0,0,0,0,0,0,0,3,-6770,1,-101980,0.0,0.0
7,539415,7,4,7,1,1,1,1,1,1,0,0,0,0,1,5,138286,4,59885,1974.0,2917.3175628959634
7,539415,7,4,6,1,0,0,0,0,0,0,0,0,0,0,3,-38624,1,-137525,0.0,0.0
7,539415,7,4,5,1,1,1,1,1,1,0,0,0,0,0,5,119107,4,38483,1874.0,2449.4813124552734
16,2142947,16,7,3,2,0,0,0,0,0,0,0,0,0,0,1,-91792,1,-64665,0.0,0.0
16,2142947,16,7,7,2,0,0,1,0,0,0,0,0,0,0,2,-54990,4,-8864,0.0,0.0
16,2142947,16,7,7,2,0,1,1,0,0,0,0,0,0,0,1,-81356,2,-48842,0.0,0.0
16,2142947,16,7,6,2,0,0,1,0,0,0,0,0,0,0,1,-99346,1,-76118,0.0,0.0
16,2142947,16,7,7,2,0,0,1,0,0,0,0,0,0,0,3,-23542,4,38819,0.0,0.0
16,2142947,16,7,6,2,0,1,1,1,0,0,0,0,0,0,3,1580,5,76909,0.0,0.0
16,2142947,16,7,7,2,0,1,1,1,0,0,0,0,0,0,3,-7697,5,62842,0.0,0.0
16,2142947,16,7,6,2,0,0,1,0,0,0,0,0,0,0,3,-50191,4,-1588,0.0,0.0
16,2142947,16,7,7,2,0,0,1,1,0,0,0,0,0,0,3,-1763,5,71841,0.0,0.0
16,2142947,16,7,4,2,0,0,0,0,0,0,0,0,0,0,1,-103286,1,-82093,0.0,0.0
16,2142947,16,7,4,2,0,1,1,0,0,0,0,0,0,0,1,-92125,1,-65170,0.0,0.0
16,2142947,16,7,1,2,0,0,0,0,0,0,0,0,0,0,1,-93944,1,-67928,0.0,0.0
16,2142947,16,7,6,2,0,0,0,0,0,0,0,0,0,0,1,-106184,1,-86486,0.0,0.0
16,2142947,16,7,5,2,0,1,1,1,0,0,0,0,0,0,3,10564,5,90531,0.0,0.0
16,2142947,16,7,3,2,0,0,0,0,0,0,0,0,0,0,3,-35141,4,21232,0.0,0.0
16,2142947,16,7,10,2,0,0,1,1,0,0,0,0,0,0,3,-37421,4,17774,0.0,0.0
16,2142947,16,7,3,2,0,0,0,0,0,0,0,0,0,0,2,-56123,4,-10582,0.0,0.0
16,2142947,16,7,10,2,0,0,1,0,0,0,0,0,0,0,2,-73618,3,-37108,0.0,0.0
16,2142947,16,7,7,2,0,1,1,1,0,0,0,0,0,0,3,14283,5,96171,0.0,0.0
16,2142947,16,7,9,2,0,0,0,0,0,0,0,0,0,0,2,-54673,4,-8384,0.0,0.0
16,2142947,16,7,7,2,0,1,0,0,0,0,0,0,0,0,2,-73916,3,-37560,0.0,0.0
16,2142947,16,7,3,2,0,0,0,0,0,0,0,0,0,0,1,-101654,1,-79618,0.0,0.0
16,2142947,16,7,7,2,0,1,1,1,0,0,0,0,0,0,4,24596,5,111806,0.0,0.0
16,2142947,16,7,5,2,0,0,0,0,0,0,0,0,0,0,2,-53746,4,-6978,0.0,0.0
10,423473,10,5,3,2,0,1,1,0,0,0,1,0,0,0,3,-35125,4,21256,0.0,0.0
10,423473,10,5,5,2,0,1,1,0,0,0,0,0,0,0,3,-48498,4,980,0.0,0.0
10,423473,10,5,3,2,0,1,1,0,0,0,0,0,0,0,2,-64581,3,-23406,0.0,0.0
10,423473,10,5,6,2,0,1,0,0,0,0,0,0,0,0,1,-84547,2,-53680,0.0,0.0
10,423473,10,5,4,2,0,1,1,1,0,1,0,0,0,0,4,57241,5,161305,0.0,0.0
10,423473,10,5,4,2,0,0,0,0,0,0,0,0,0,0,1,-87942,2,-58827,0.0,0.0
10,423473,10,5,9,2,0,1,1,0,0,0,0,0,0,0,3,-45160,4,6040,0.0,0.0
10,423473,10,5,3,2,0,1,1,1,0,0,0,0,0,0,3,-38236,4,16539,0.0,0.0
10,423473,10,5,5,2,0,1,1,0,0,0,0,0,0,0,2,-64677,3,-23552,0.0,0.0
10,423473,10,5,7,2,0,1,0,1,0,0,0,0,0,0,4,32704,5,124101,0.0,0.0
10,423473,10,5,5,2,0,0,0,0,0,0,0,0,0,0,2,-70120,3,-31805,0.0,0.0
10,423473,10,5,10,2,0,1,1,0,0,0,0,0,0,0,2,-66819,3,-26800,0.0,0.0
10,423473,10,5,7,2,0,1,1,0,0,0,0,0,0,0,3,-35876,4,20117,0.0,0.0
10,423473,10,5,13,2,0,0,1,0,0,0,0,0,0,0,3,7194,5,85421,0.0,0.0
10,423473,10,5,4,2,0,1,1,0,0,0,0,0,0,0,3,-29509,4,29770,0.0,0.0
10,423473,10,5,3,2,0,0,0,0,0,0,0,0,0,0,1,-96455,1,-71735,0.0,0.0
10,423473,10,5,6,2,0,0,1,0,0,0,0,0,0,0,2,-67320,3,-27560,0.0,0.0
10,423473,10,5,6,2,0,0,1,0,0,0,0,0,0,0,2,-81117,2,-48480,0.0,0.0
10,423473,10,5,3,2,0,0,0,0,0,0,0,0,0,0,2,-54492,4,-8109,0.0,0.0
10,423473,10,5,3,2,0,0,0,0,0,0,0,0,0,0,1,-88821,2,-60161,0.0,0.0
10,423473,10,5,8,2,0,1,1,0,0,0,0,0,0,0,3,-16909,5,48876,0.0,0.0
10,423473,10,5,3,2,0,0,0,0,0,0,0,0,0,0,2,-67051,3,-27152,0.0,0.0
10,423473,10,5,8,2,0,1,1,0,0,0,0,0,0,0,3,-48463,4,1032,0.0,0.0
9,1385874,9,5,7,1,1,1,1,1,1,0,0,0,0,0,5,187033,5,114280,1874.0,3582.9625129898564
9,1385874,9,5,7,1,1,1,1,1,0,0,0,0,0,0,5,106502,3,24418,200.0,247.98834345947816
9,1385874,9,5,6,1,1,0,0,1,1,0,0,0,0,0,4,96865,3,13663,1850.0,2051.7021441080033
9,1385874,9,5,7,1,1,1,1,1,1,0,0,0,0,0,5,165992,5,90800,1874.0,3231.838608500866
9,1385874,9,5,7,1,1,0,1,1,1,1,0,0,0,0,5,158804,4,82780,1858.0,3085.3370647119978
9,1385874,9,5,6,1,1,1,1,1,1,0,0,0,0,0,5,134671,4,55851,1874.0,2709.205331755307
9,1385874,9,5,4,1,1,1,0,1,1,0,0,0,0,0,4,88009,3,3782,1866.0,1922.3152325702965
9,1385874,9,5,6,1,1,1,1,1,1,0,0,0,0,0,4,99908,3,17060,1874.0,2129.1181350333127
9,1385874,9,5,8,1,1,1,1,1,1,1,0,0,0,1,5,218694,5,149609,1974.0,4330.663559610957
9,1385874,9,5,2,1,1,1,1,1,1,0,0,0,0,0,5,167800,5,92818,1874.0,3262.016122949707
9,1385874,9,5,7,1,1,1,1,1,1,0,0,0,0,0,5,108384,3,26518,1874.0,2270.5546720289203
9,1385874,9,5,4,1,1,0,1,1,1,0,0,0,0,0,5,137680,4,59208,1858.0,2735.8469790706445
9,1385874,9,5,9,1,1,1,1,1,1,0,0,1,0,0,5,140327,4,62161,4306.0,5741.100972264119
9,1385874,9,5,5,1,1,0,1,1,1,0,0,0,0,0,5,151529,4,74662,1858.0,2964.9755970708766
9,1385874,9,5,12,1,1,1,1,1,1,0,0,0,0,0,5,109336,3,27579,1874.0,2286.421046077592
9,1385874,9,5,11,1,1,1,1,1,1,0,0,0,0,0,5,116094,3,35120,1874.0,2399.1904397637713
9,1385874,9,5,5,1,0,0,1,0,0,0,0,0,0,0,4,42377,2,-47138,0.0,0.0
9,1385874,9,5,3,1,0,0,1,0,0,0,0,0,0,0,4,59824,2,-27670,0.0,0.0
9,1385874,9,5,5,1,1,1,1,1,1,0,0,1,0,1,5,177678,5,103840,4406.0,6859.011662459583
9,1385874,9,5,7,1,1,1,1,1,1,0,0,1,0,0,5,151252,4,74353,4306.0,6022.575708092761
9,1385874,9,5,4,1,1,1,1,1,1,0,0,0,0,0,4,103230,3,20767,1874.0,2184.553242100633
9,1385874,9,5,3,1,0,0,1,0,0,0,0,0,0,0,4,26343,1,-65030,0.0,0.0
9,1385874,9,5,4,1,0,0,0,0,0,0,0,0,0,0,4,42490,2,-47011,0.0,0.0
9,1385874,9,5,2,1,1,1,1,1,0,0,0,0,0,0,4,97530,3,14406,200.0,228.31190416402828
9,1385874,9,5,7,1,1,1,1,1,1,1,0,0,0,1,5,203426,5,132573,1974.0,4062.309915100719
17,1297063,17,9,6,1,1,0,1,0,0,0,0,0,0,0,4,59496,2,-28036,6.0,4.135952151664787
17,1297063,17,9,1,1,0,0,1,0,0,0,0,0,0,0,3,-12734,1,-108635,0.0,0.0
17,1297063,17,9,5,1,1,1,1,1,0,0,0,0,0,0,4,105831,3,23669,200.0,246.51634455493442
17,1297063,17,9,3,1,0,0,1,0,0,0,0,0,0,0,3,11526,1,-81564,0.0,0.0
17,1297063,17,9,1,1,0,0,1,0,0,0,0,0,0,0,4,25604,1,-65855,0.0,0.0
17,1297063,17,9,1,1,0,0,1,0,0,0,0,0,0,0,4,36732,2,-53437,0.0,0.0
17,1297063,17,9,2,1,1,0,1,0,0,0,0,0,0,0,4,58832,2,-28776,6.0,4.086751288211797
17,1297063,17,9,6,1,0,1,1,0,0,0,0,0,0,0,4,31058,2,-59768,0.0,0.0
17,1297063,17,9,2,1,1,1,1,1,0,0,0,0,0,0,4,99158,3,16222,200.0,231.8808627897311
17,1297063,17,9,4,1,1,0,1,0,0,0,0,0,0,0,4,36543,2,-53648,6.0,2.433070374964778
17,1297063,17,9,3,1,0,0,1,0,0,0,0,0,0,0,3,-6416,1,-101584,0.0,0.0
17,1297063,17,9,6,1,0,0,1,0,0,0,0,0,0,0,3,14364,1,-78397,0.0,0.0
17,1297063,17,9,4,1,0,0,1,0,0,0,0,0,0,0,3,14135,1,-78652,0.0,0.0
17,1297063,17,9,4,1,1,1,1,1,0,0,0,0,0,0,4,99964,3,17121,200.0,233.647654532301
17,1297063,17,9,7,1,0,0,1,0,0,0,0,0,0,0,3,-35667,1,-134225,0.0,0.0
17,1297063,17,9,1,1,0,0,1,0,0,1,0,0,0,0,4,58407,2,-29251,0.0,0.0
17,1297063,17,9,10,1,1,1,1,1,1,0,0,0,0,0,5,142239,4,64296,1874.0,2835.493294847706
17,1297063,17,9,3,1,1,0,1,1,0,1,0,0,0,0,4,78495,2,-6835,184.0,171.6418911728278
17,1297063,17,9,7,1,1,1,1,1,0,0,0,0,0,0,4,79048,2,-6217,200.0,187.78181950661087
17,1297063,17,9,5,1,0,0,1,0,0,0,0,0,0,0,4,30789,2,-60069,0.0,0.0
17,1297063,17,9,6,1,1,0,1,1,1,0,0,0,0,0,4,90315,3,6355,1858.0,1952.2223610321907
11,620582,11,6,3,1,0,1,1,0,0,0,0,0,0,0,3,-38517,1,-137406,0.0,0.0
11,620582,11,6,4,1,0,1,1,0,0,0,0,0,0,0,3,-34903,1,-133373,0.0,0.0
11,620582,11,6,8,1,0,0,0,1,0,0,0,0,0,0,3,-26522,1,-124021,0.0,0.0
11,620582,11,6,5,1,0,0,1,0,0,0,0,0,0,0,3,-2807,1,-97558,0.0,0.0
11,620582,11,6,2,1,0,0,1,0,0,0,0,0,0,0,4,23123,1,-68623,0.0,0.0
11,620582,11,6,2,1,0,0,0,0,0,0,0,0,0,0,2,-60622,1,-162071,0.0,0.0
11,620582,11,6,4,1,0,0,1,0,0,0,0,0,0,0,2,-61269,1,-162793,0.0,0.0
11,620582,11,6,5,1,0,0,1,0,0,0,0,0,0,0,2,-59982,1,-161358,0.0,0.0
11,620582,11,6,6,1,0,0,0,0,0,0,0,0,0,0,3,-15700,1,-111945,0.0,0.0
11,620582,11,6,3,1,0,0,0,0,0,0,0,0,0,0,3,-40199,1,-139282,0.0,0.0
11,620582,11,6,5,1,0,0,1,0,0,0,0,0,0,0,2,-60439,1,-161868,0.0,0.0
11,620582,11,6,7,1,0,1,1,0,0,0,0,0,0,0,4,36982,2,-53159,0.0,0.0
11,620582,11,6,3,1,0,1,0,0,0,0,0,0,0,0,2,-70082,1,-172629,0.0,0.0
11,620582,11,6,2,1,0,0,1,0,0,0,0,0,0,0,3,9266,1,-84086,0.0,0.0
11,620582,11,6,9,1,0,1,0,0,0,0,0,0,0,0,2,-53756,1,-154411,0.0,0.0
11,620582,11,6,9,1,0,1,1,0,0,0,0,0,0,0,4,16514,1,-75998,0.0,0.0
11,620582,11,6,7,1,0,0,0,0,0,0,0,0,0,0,2,-68894,1,-171302,0.0,0.0
11,620582,11,6,4,1,0,1,1,1,0,0,0,0,0,0,4,31507,2,-59267,0.0,0.0
11,620582,11,6,2,1,0,0,0,0,0,0,0,0,0,0,1,-90237,1,-195118,0.0,0.0
11,620582,11,6,6,1,0,1,0,0,0,0,0,0,0,0,2,-73801,1,-176778,0.0,0.0
11,620582,11,6,4,1,0,1,1,0,0,0,0,0,0,0,3,-7370,1,-102649,0.0,0.0
11,620582,11,6,4,1,0,0,1,0,0,0,0,0,0,0,2,-62684,1,-164373,0.0,0.0
11,620582,11,6,8,1,0,0,0,0,0,0,0,0,0,0,2,-60714,1,-162174,0.0,0.0
11,620582,11,6,3,1,0,0,0,0,0,0,0,0,0,0,2,-63282,1,-165040,0.0,0.0
20,863339,20,10,4,2,0,0,0,0,0,0,0,0,0,0,1,-88814,2,-60150,0.0,0.0
20,863339,20,10,3,2,0,0,1,0,0,0,0,0,0,0,1,-96345,1,-71568,0.0,0.0
20,863339,20,10,7,2,0,0,0,0,0,0,0,0,0,0,1,-83510,2,-52108,0.0,0.0
20,863339,20,10,3,2,0,0,0,0,0,0,0,0,0,0,1,-96994,1,-72553,0.0,0.0
20,863339,20,10,5,2,0,0,0,0,0,0,0,0,0,0,2,-77420,2,-42873,0.0,0.0
20,863339,20,10,4,2,0,0,0,0,0,0,0,0,0,0,1,-81704,2,-49370,0.0,0.0
20,863339,20,10,5,2,0,0,1,0,0,0,0,0,0,0,1,-94614,1,-68943,0.0,0.0
20,863339,20,10,8,2,0,0,1,0,0,0,0,0,0,0,1,-94520,1,-68802,0.0,0.0
20,863339,20,10,6,2,0,0,1,0,0,0,0,0,0,0,1,-95648,1,-70512,0.0,0.0
20,863339,20,10,7,2,0,1,1,1,0,0,0,0,0,0,4,39055,5,133730,0.0,0.0
20,863339,20,10,3,2,0,1,1,0,0,0,0,0,0,0,2,-68451,3,-29274,0.0,0.0
20,863339,20,10,1,2,0,0,0,0,0,0,0,0,0,0,1,-97147,1,-72785,0.0,0.0
20,863339,20,10,5,2,0,0,0,0,0,0,0,0,0,0,1,-104766,1,-84336,0.0,0.0
20,863339,20,10,8,2,0,0,0,0,0,0,0,0,0,0,1,-106926,1,-87612,0.0,0.0
20,863339,20,10,6,2,0,0,1,0,0,0,0,0,0,0,1,-84277,2,-53271,0.0,0.0
20,863339,20,10,4,2,0,0,0,0,0,0,0,0,0,0,1,-96455,1,-71735,0.0,0.0
20,863339,20,10,8,2,0,0,0,0,0,0,0,0,0,0,1,-94867,1,-69327,0.0,0.0
20,863339,20,10,8,2,0,0,0,0,0,0,0,0,0,0,1,-105429,1,-85342,0.0,0.0
20,863339,20,10,4,2,0,0,1,0,0,0,0,0,0,0,1,-86396,2,-56484,0.0,0.0
20,863339,20,10,3,2,0,1,1,0,0,0,0,0,0,0,1,-95901,1,-70895,0.0,0.0
20,863339,20,10,6,2,0,0,1,0,0,0,0,0,0,0,1,-94817,1,-69252,0.0,0.0
20,863339,20,10,2,2,0,0,0,0,0,0,0,0,0,0,1,-101929,1,-80035,0.0,0.0
7,429121,7,4,9,1,1,1,1,1,1,1,0,0,0,0,5,150382,4,73381,1874.0,2971.3519265462783
7,429121,7,4,6,1,1,1,1,1,1,1,0,0,0,0,5,123141,4,42984,1874.0,2516.7900302621283
7,429121,7,4,8,1,1,1,1,1,1,0,0,0,0,0,5,134455,4,55609,1874.0,2705.5864226885974
7,429121,7,4,6,1,1,1,1,1,1,1,0,0,0,0,5,179683,5,106078,1874.0,3460.308413133864
7,429121,7,4,2,1,1,1,1,1,1,0,0,0,0,0,5,190618,5,118280,1874.0,3642.7791917784407
7,429121,7,4,11,1,1,1,1,1,0,0,0,0,0,0,5,107570,3,25610,200.0,250.33096387899238
7,429121,7,4,7,1,1,1,1,1,1,1,0,0,0,0,5,200819,5,129663,1874.0,3813.002505441055
7,429121,7,4,6,1,1,1,1,1,1,1,0,0,0,0,5,176420,5,102437,1874.0,3405.8602812665554
7,429121,7,4,3,1,1,1,1,1,1,1,0,0,0,0,5,180686,5,107197,1874.0,3477.0421290249706
7,429121,7,4,5,1,1,1,1,1,1,0,0,0,0,0,4,97335,3,14188,1874.0,2086.169759663109
7,429121,7,4,2,1,1,1,1,1,0,0,0,0,0,0,4,102638,3,20106,200.0,239.51403200902072
7,429121,7,4,3,1,1,1,1,1,0,0,0,0,0,0,4,97569,3,14449,200.0,228.39641144426244
7,429121,7,4,7,1,1,1,1,1,1,0,0,0,0,0,4,100523,3,17746,1874.0,2139.3766954455546
7,429121,7,4,7,1,1,0,1,1,1,0,0,0,0,0,5,115704,3,34685,1858.0,2372.256898883011
7,429121,7,4,4,1,1,1,1,1,1,0,0,0,0,0,5,144278,4,66570,1874.0,2869.499076739016
7,429121,7,4,7,1,1,1,1,1,1,0,0,0,0,0,5,152033,4,75224,1874.0,2998.912461298118
7,429121,7,4,7,1,1,1,1,1,1,1,0,0,0,0,5,173167,5,98807,1874.0,3351.576645265915
7,429121,7,4,2,1,1,1,1,1,1,1,0,0,0,0,5,204973,5,134299,1874.0,3882.3300361570246
7,429121,7,4,4,1,1,1,1,1,1,0,0,0,0,1,5,162141,4,86504,1974.0,3336.624070480962
7,429121,7,4,1,1,1,1,1,1,1,0,0,0,0,0,4,104479,3,22160,1874.0,2205.3844004887574
7,429121,7,4,7,1,1,1,1,1,1,0,0,0,0,0,5,136694,4,58108,1874.0,2742.9568927617656
7,429121,7,4,5,1,1,1,1,1,1,0,0,0,0,1,5,175458,5,101363,1974.0,3570.6852822547135
7,429121,7,4,4,1,1,1,1,1,1,1,0,0,0,0,5,123497,4,43381,1874.0,2522.7268356318955
7,429121,7,4,4,1,1,1,1,1,1,1,0,0,0,0,4,99876,3,17024,1874.0,2128.5797849242153
7,429121,7,4,4,1,1,1,1,1,1,0,0,0,0,0,5,143888,4,66136,1874.0,2863.0089670904545
11,370610,11,6,1,1,0,0,0,0,0,0,0,0,0,0,3,-5336,1,-100380,0.0,0.0
11,370610,11,6,6,1,0,0,1,0,0,0,0,0,0,0,3,-50323,1,-150580,0.0,0.0
11,370610,11,6,4,1,1,1,1,1,0,0,0,0,0,0,4,62662,2,-24503,200.0,151.84460726564038
11,370610,11,6,3,1,1,1,1,1,1,0,0,0,0,0,4,78086,2,-7291,1874.0,1764.9691487381078
11,370610,11,6,4,1,1,0,1,0,0,0,0,0,0,0,4,17873,1,-74481,6.0,1.0479330934564504
11,370610,11,6,3,1,0,0,0,0,0,0,0,0,0,0,3,-20046,1,-116794,0.0,0.0
